basketball-v2/Iteration,Average/Iteration,MetaTest/Average/Iteration,Average/SuccessRate,GaussianMLPPolicy/dLoss,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/NumEpisodes,basketball-v2/MaxReturn,MetaTest/basketball-v2/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/Average/SuccessRate,basketball-v2/MinReturn,basketball-v2/TerminationRate,MetaTest/basketball-v2/MinReturn,MetaTest/basketball-v2/TerminationRate,MetaTest/basketball-v2/NumEpisodes,Average/AverageReturn,MetaTest/Average/AverageDiscountedReturn,GaussianMLPPolicy/KLBefore,MetaTest/basketball-v2/StdReturn,Average/MaxReturn,Average/StdReturn,MetaTest/Average/AverageReturn,Iteration,basketball-v2/AverageReturn,basketball-v2/NumEpisodes,Average/AverageDiscountedReturn,GaussianMLPPolicy/KLAfter,MetaTest/basketball-v2/MaxReturn,Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/basketball-v2/SuccessRate,GaussianMLPPolicy/LossBefore,GaussianMLPPolicy/LossAfter,MetaTest/basketball-v2/Iteration,basketball-v2/SuccessRate,Average/NumEpisodes,GaussianMLPPolicy/Entropy,MetaTest/Average/TerminationRate,basketball-v2/AverageDiscountedReturn,basketball-v2/StdReturn,MetaTest/basketball-v2/AverageDiscountedReturn,Average/MinReturn
33,33,33,0.0,0.00037742775748483837,68.54011026198522,6800000,50,310.52881868939903,38.31162706450392,351.99843364805434,0.0,4.10376943554889,0.0,3.6159566236530245,0.0,50,30.982905018534165,38.31162706450393,0.0,68.54011026198522,310.52881868939903,42.899904830606694,38.31162706450392,33,30.982905018534165,200,8.8357894451508,0.006573188118636608,351.99843364805434,0.0,3.6159566236530245,0.0,0.0008340665372088552,0.0004566387797240168,33,0.0,200,5.420933246612549,0.0,8.8357894451508,42.899904830606694,38.31162706450393,4.10376943554889
34,34,34,0.0,0.00020331324776634574,18.383490172503905,7000000,50,611.313141529516,20.78859908933462,128.04307847802428,0.0,5.021022343561769,0.0,5.24927772707103,0.0,50,37.31655683206207,20.78859908933462,0.0,18.383490172503905,611.313141529516,80.92498010173433,20.78859908933462,34,37.31655683206207,200,8.116899339058193,0.00995855312794447,128.04307847802428,0.0,5.24927772707103,0.0,-0.00042361830128356814,-0.0006269315490499139,34,0.0,200,5.413229942321777,0.0,8.116899339058193,80.92498010173433,20.78859908933462,5.021022343561769
35,35,35,0.0,0.00046350806951522827,21.301907978067295,7200000,50,386.7327412609609,20.85662104121929,138.6420029013348,0.0,4.415386796523192,0.0,5.858293811439661,0.0,50,23.124960430490145,20.85662104121929,0.0,21.301907978067295,386.7327412609609,40.314520620897234,20.85662104121929,35,23.124960430490145,200,6.44120945603607,0.009889469482004642,138.6420029013348,0.0,5.858293811439661,0.0,0.0031173762399703264,0.002653868170455098,35,0.0,200,5.480002403259277,0.0,6.44120945603607,40.314520620897234,20.85662104121929,4.415386796523192
36,36,36,0.0,0.0009542484767735004,45.58443714686275,7400000,50,330.5481062152425,31.223000042535286,271.3410399039775,0.0,4.919900201485571,0.0,5.580003994194862,0.0,50,25.76431537499697,31.223000042535276,0.0,45.58443714686275,330.5481062152425,35.57635901354388,31.223000042535286,36,25.76431537499697,200,7.479956718639382,0.009856285527348518,271.3410399039775,0.0,5.580003994194862,0.0,0.002177284564822912,0.0012230360880494118,36,0.0,200,5.523834228515625,0.0,7.479956718639382,35.57635901354388,31.223000042535276,4.919900201485571
37,37,37,0.0,0.000820090965135023,20.944882317823033,7600000,50,321.9834967680799,21.374196165616624,129.11758352375742,0.0,5.814518091722662,0.0,5.21323163292828,0.0,50,27.01039698237805,21.374196165616617,0.0,20.944882317823033,321.9834967680799,33.215320946632396,21.374196165616624,37,27.01039698237805,200,7.765550723232784,0.009986510500311852,129.11758352375742,0.0,5.21323163292828,0.0,0.0010637642117217183,0.0002436732465866953,37,0.0,200,5.543620586395264,0.0,7.765550723232784,33.215320946632396,21.374196165616617,5.814518091722662
38,38,38,0.0,0.00028875154384877533,23.752882872102496,7800000,50,267.33127011390366,24.973485819232838,126.9081914547199,0.0,3.905925804232925,0.0,4.770203460527894,0.0,50,31.134555820858854,24.97348581923284,0.0,23.752882872102496,267.33127011390366,37.8452939031145,24.973485819232838,38,31.134555820858854,200,8.633270993613563,0.009495524689555168,126.9081914547199,0.0,4.770203460527894,0.0,-0.00020487904839683324,-0.0004936305922456086,38,0.0,200,5.5383830070495605,0.0,8.633270993613563,37.8452939031145,24.97348581923284,3.905925804232925
39,39,39,0.0,0.0009344701247755438,26.677696848733603,8000000,50,310.88980320832144,22.42328960366672,189.4191769179418,0.0,4.290601323036871,0.0,6.476079464380101,0.0,50,29.402456285172203,22.423289603666728,0.0,26.677696848733603,310.88980320832144,40.57015266139649,22.42328960366672,39,29.402456285172203,200,8.002413642920963,0.006645165383815765,189.4191769179418,0.0,6.476079464380101,0.0,0.0010942480294033885,0.0001597779046278447,39,0.0,200,5.567011833190918,0.0,8.002413642920963,40.57015266139649,22.423289603666728,4.290601323036871
40,40,40,0.0,0.0005358981434255838,38.229891713686676,8200000,50,239.7636387546367,24.582115858540856,270.0018748482936,0.0,3.831533200527643,0.0,4.719333647432107,0.0,50,25.249359999143003,24.582115858540874,0.0,38.229891713686676,239.7636387546367,26.71248111757294,24.582115858540856,40,25.249359999143003,200,7.793478207795314,0.009867846965789795,270.0018748482936,0.0,4.719333647432107,0.0,0.0009987570811063051,0.0004628589376807213,40,0.0,200,5.590827465057373,0.0,7.793478207795314,26.71248111757294,24.582115858540874,3.831533200527643
41,41,41,0.0,0.0008366932306671515,8.422020725864815,8400000,50,228.91221774927277,18.70052439419021,49.17505135680691,0.0,3.5799587659958676,0.0,6.141820580826809,0.0,50,20.695900925917122,18.70052439419021,0.0,8.422020725864815,228.91221774927277,21.293808208119938,18.70052439419021,41,20.695900925917122,200,6.146896140410372,0.0064339726231992245,49.17505135680691,0.0,6.141820580826809,0.0,0.0006989404791966081,-0.00013775275147054344,41,0.0,200,5.597624778747559,0.0,6.146896140410372,21.293808208119938,18.70052439419021,3.5799587659958676
42,42,42,0.0,0.0004895488091278821,13.802655192540266,8600000,50,184.430028363864,20.581174599267413,94.47468867068392,0.0,4.006492119573642,0.0,6.013390775272545,0.0,50,22.91019219455674,20.581174599267413,0.0,13.802655192540266,184.430028363864,23.126985565093413,20.581174599267413,42,22.91019219455674,200,7.503111497501022,0.00666118785738945,94.47468867068392,0.0,6.013390775272545,0.0,0.00018979256856255233,-0.0002997562405653298,42,0.0,200,5.602275848388672,0.0,7.503111497501022,23.126985565093413,20.581174599267413,4.006492119573642
43,43,43,0.0,0.0007562551181763411,36.53159497451567,8800000,50,315.2954285150363,28.356333194809423,197.0509904726929,0.0,4.030063444649473,0.0,5.161942270093171,0.0,50,27.20140852315009,28.356333194809416,0.0,36.53159497451567,315.2954285150363,33.10370820726102,28.356333194809423,43,27.20140852315009,200,8.166998084962984,0.009676193818449974,197.0509904726929,0.0,5.161942270093171,0.0,0.0031074094586074352,0.002351154340431094,43,0.0,200,5.673110485076904,0.0,8.166998084962984,33.10370820726102,28.356333194809416,4.030063444649473
44,44,44,0.0,0.00019699707627296448,58.19680823452778,9000000,50,457.42679559138077,30.232545867000287,393.74619914479206,0.0,4.484689221446534,0.0,2.542838060446392,0.0,50,36.400419595135595,30.232545867000294,0.0,58.19680823452778,457.42679559138077,55.71604192244671,30.232545867000287,44,36.400419595135595,200,10.501612023686526,0.006944437976926565,393.74619914479206,0.0,2.542838060446392,0.0,-0.0012169985566288233,-0.0014139956329017878,44,0.0,200,5.638462543487549,0.0,10.501612023686526,55.71604192244671,30.232545867000294,4.484689221446534
45,45,45,0.0,0.00027728331042453647,52.75455963078997,9200000,50,476.4859860197735,33.590775559523074,276.11928667586,0.0,3.300822058005008,0.0,3.9453831167930624,0.0,50,32.75636839091758,33.59077555952306,0.0,52.75455963078997,476.4859860197735,52.7673868622083,33.590775559523074,45,32.75636839091758,200,8.981316856013944,0.009707414545118809,276.11928667586,0.0,3.9453831167930624,0.0,-0.0008579824934713542,-0.0011352658038958907,45,0.0,200,5.6154398918151855,0.0,8.981316856013944,52.7673868622083,33.59077555952306,3.300822058005008
46,46,46,0.0,0.0006164894439280033,63.07804215516816,9400000,50,517.8700533475813,35.15065934317581,378.6355053180906,0.0,5.483780771091709,0.0,7.43583313115364,0.0,50,34.63620336347551,35.15065934317578,0.0,63.07804215516816,517.8700533475813,57.14319093574432,35.15065934317581,46,34.63620336347551,200,9.246364187063008,0.006853363011032343,378.6355053180906,0.0,7.43583313115364,0.0,-0.001510918140411377,-0.0021274075843393803,46,0.0,200,5.5839924812316895,0.0,9.246364187063008,57.14319093574432,35.15065934317578,5.483780771091709
47,47,47,0.0,0.0005963671719655395,60.09562243018254,9600000,50,555.6624594511428,32.96022156671593,382.7297338690506,0.0,5.653306858235586,0.0,4.570046825244977,0.0,50,39.3139720290834,32.960221566715944,0.0,60.09562243018254,555.6624594511428,74.50499714431265,32.96022156671593,47,39.3139720290834,200,10.705886333453304,0.006671296898275614,382.7297338690506,0.0,4.570046825244977,0.0,-0.0019322264706715941,-0.0025285936426371336,47,0.0,200,5.533404350280762,0.0,10.705886333453304,74.50499714431265,32.960221566715944,5.653306858235586
48,48,48,0.0,0.00017974828369915485,31.95515159367034,9800000,50,473.2454809132789,28.43155048015809,200.3308081029584,0.0,4.095270180160202,0.0,5.635316781458502,0.0,50,40.89037216939995,28.43155048015809,0.0,31.95515159367034,473.2454809132789,75.90786061492902,28.43155048015809,48,40.89037216939995,200,10.102171112724271,0.00649923225864768,200.3308081029584,0.0,5.635316781458502,0.0,-0.0002826433046720922,-0.00046239158837124705,48,0.0,200,5.532280445098877,0.0,10.102171112724271,75.90786061492902,28.43155048015809,4.095270180160202
49,49,49,0.0,0.00022560489014722407,49.414043078891005,10000000,50,343.11533523839563,40.098885997461274,304.6259553070696,0.0,4.878490388923783,0.0,4.172304390761857,0.0,50,32.530348667790314,40.09888599746128,0.0,49.414043078891005,343.11533523839563,47.18903636186776,40.098885997461274,49,32.530348667790314,200,10.069465026757397,0.0064339712262153625,304.6259553070696,0.0,4.172304390761857,0.0,0.0006210019928403199,0.0003953971026930958,49,0.0,200,5.547183036804199,0.0,10.069465026757397,47.18903636186776,40.09888599746128,4.878490388923783
50,50,50,0.0,0.0003237116616219282,33.815379037841154,10200000,50,618.785997658436,29.01582927053897,166.59411211562477,0.0,2.6293121880005206,0.0,2.9034364950540676,0.0,50,38.99787975115423,29.015829270538966,0.0,33.815379037841154,618.785997658436,77.60870573396781,29.01582927053897,50,38.99787975115423,200,10.75504153540885,0.006862767972052097,166.59411211562477,0.0,2.9034364950540676,0.0,-0.0030670673586428165,-0.0033907790202647448,50,0.0,200,5.48207950592041,0.0,10.75504153540885,77.60870573396781,29.015829270538966,2.6293121880005206
51,51,51,0.0,4.620822437573224e-05,118.92701357352358,10400000,50,612.0533175327317,61.478767246431744,584.1887681947511,0.0,5.313493234514641,0.0,5.029046291238867,0.0,50,51.356462526271024,61.4787672464317,0.0,118.92701357352358,612.0533175327317,91.71929130859566,61.478767246431744,51,51.356462526271024,200,12.720679813705802,0.004153588321059942,584.1887681947511,0.0,5.029046291238867,0.0,-0.00018383967108093202,-0.00023004789545666426,51,0.0,200,5.4785919189453125,0.0,12.720679813705802,91.71929130859566,61.4787672464317,5.313493234514641
52,52,52,0.0,0.00033067014010157436,76.28428121269063,10600000,50,530.1652871993796,38.308995392170985,471.91020077323316,0.0,3.948985865800517,0.0,6.283537293506696,0.0,50,35.709960150731064,38.308995392170985,0.0,76.28428121269063,530.1652871993796,68.55688252896397,38.308995392170985,52,35.709960150731064,200,10.24502780610681,0.006477902643382549,471.91020077323316,0.0,6.283537293506696,0.0,0.0005236133583821356,0.00019294321828056127,52,0.0,200,5.489432334899902,0.0,10.24502780610681,68.55688252896397,38.308995392170985,3.948985865800517
53,53,53,0.0,0.0004469312261790037,17.048961757218738,10800000,50,478.0047393024637,20.089230549567834,109.41870372266946,0.0,3.8076664674782865,0.0,4.381626339429356,0.0,50,31.27285998700427,20.089230549567837,0.0,17.048961757218738,478.0047393024637,50.31793911429951,20.089230549567834,53,31.27285998700427,200,9.255514496057556,0.006596961058676243,109.41870372266946,0.0,4.381626339429356,0.0,-0.002251120051369071,-0.0026980512775480747,53,0.0,200,5.452775001525879,0.0,9.255514496057556,50.31793911429951,20.089230549567837,3.8076664674782865
54,54,54,0.0,0.0007614645437570289,59.30729273560802,11000000,50,415.0496822611101,32.281864655215166,405.15655682746313,0.0,5.204713113228312,0.0,5.320827688524786,0.0,50,25.32106219874593,32.281864655215166,0.0,59.30729273560802,415.0496822611101,37.43685236290523,32.281864655215166,54,25.32106219874593,200,7.156261769001552,0.009972034953534603,405.15655682746313,0.0,5.320827688524786,0.0,0.0006993430433794856,-6.212150037754327e-05,54,0.0,200,5.46142578125,0.0,7.156261769001552,37.43685236290523,32.281864655215166,5.204713113228312
55,55,55,0.0,0.0002613815049699042,52.620321634823156,11200000,50,570.430162736303,33.803013485267705,250.20124329525174,0.0,4.257610940111318,0.0,3.275686829292558,0.0,50,37.255442905161885,33.80301348526769,0.0,52.620321634823156,570.430162736303,64.778082899655,33.803013485267705,55,37.255442905161885,200,11.047053725109565,0.006546941585838795,250.20124329525174,0.0,3.275686829292558,0.0,0.00024269257846754044,-1.8688926502363756e-05,55,0.0,200,5.467289447784424,0.0,11.047053725109565,64.778082899655,33.80301348526769,4.257610940111318
56,56,56,0.0,0.00031940435292199254,153.2729794238071,11400000,50,791.6874747644002,75.69918709246103,720.8530093209617,0.0,4.040407216890196,0.0,4.404085499729161,0.0,50,50.88760139086457,75.69918709246107,0.0,153.2729794238071,791.6874747644002,109.52820204719461,75.69918709246103,56,50.88760139086457,200,14.343885968505836,0.006458040326833725,720.8530093209617,0.0,4.404085499729161,0.0,-0.00041552778566256166,-0.0007349321385845542,56,0.0,200,5.447867393493652,0.0,14.343885968505836,109.52820204719461,75.69918709246107,4.040407216890196
57,57,57,0.0,6.78930664435029e-05,75.26787820111238,11600000,50,569.1604970694112,46.28245949782342,316.0967923893439,0.0,4.07107777264614,0.0,2.8932501345229586,0.0,50,42.40751875451309,46.2824594978234,0.0,75.26787820111238,569.1604970694112,73.30250749262594,46.28245949782342,57,42.40751875451309,200,13.493736464124977,0.009877562522888184,316.0967923893439,0.0,2.8932501345229586,0.0,0.0005620679585263133,0.0004941748920828104,57,0.0,200,5.466584205627441,0.0,13.493736464124977,73.30250749262594,46.2824594978234,4.07107777264614
58,58,58,0.0,0.00046044844202697277,190.97797657750078,11800000,50,736.9070883805576,105.6626157578955,680.5440389001384,0.0,3.034016315249818,0.0,8.360039460793141,0.0,50,49.14517472091571,105.66261575789555,0.0,190.97797657750078,736.9070883805576,98.30094165181656,105.6626157578955,58,49.14517472091571,200,14.444770345205583,0.006493327207863331,680.5440389001384,0.0,8.360039460793141,0.0,-0.0009771704208105803,-0.001437618862837553,58,0.0,200,5.437312602996826,0.0,14.444770345205583,98.30094165181656,105.66261575789555,3.034016315249818
59,59,59,0.0,7.255858508870006e-05,62.81414560752258,12000000,50,750.5800825702739,38.153202857284604,336.5067803963676,0.0,2.9294747475477614,0.0,5.674971635948489,0.0,50,60.47847324369428,38.1532028572846,0.0,62.81414560752258,750.5800825702739,125.57198722946961,38.153202857284604,59,60.47847324369428,200,15.952259169166595,0.006645246408879757,336.5067803963676,0.0,5.674971635948489,0.0,-0.0004632353666238487,-0.0005357939517125487,59,0.0,200,5.432650566101074,0.0,15.952259169166595,125.57198722946961,38.1532028572846,2.9294747475477614
60,60,60,0.0,2.830906305462122e-05,91.29432813881014,12200000,50,766.3583411259865,35.34320122416623,633.1288631888568,0.0,5.846373680659861,0.0,5.571170740149884,0.0,50,58.442621505973364,35.343201224166236,0.0,91.29432813881014,766.3583411259865,131.4145938719177,35.34320122416623,60,58.442621505973364,200,15.717222015195496,0.006730108056217432,633.1288631888568,0.0,5.571170740149884,0.0,-0.0014217260759323835,-0.0014500351389870048,60,0.0,200,5.388140678405762,0.0,15.717222015195496,131.4145938719177,35.343201224166236,5.846373680659861
61,61,61,0.0,0.0004479697672650218,17.835456211490115,12400000,50,636.5164403123556,21.25462129805372,102.7052982129124,0.0,3.143062021581399,0.0,4.929812462064534,0.0,50,45.05596777995749,21.254621298053717,0.0,17.835456211490115,636.5164403123556,103.6075932325363,21.25462129805372,61,45.05596777995749,200,11.099064386765578,0.00988044310361147,102.7052982129124,0.0,4.929812462064534,0.0,0.0019348894711583853,0.0014869197038933635,61,0.0,200,5.4461894035339355,0.0,11.099064386765578,103.6075932325363,21.254621298053717,3.143062021581399
62,62,62,0.0,0.0003230454967706464,112.69114963938976,12600000,50,389.3237749045491,64.39183977817342,579.2298658079627,0.0,2.976930711121961,0.0,4.4875257673828,0.0,50,24.188483565208347,64.39183977817339,0.0,112.69114963938976,389.3237749045491,35.55377969068351,64.39183977817342,62,24.188483565208347,200,7.649075999330172,0.00644130352884531,579.2298658079627,0.0,4.4875257673828,0.0,0.0004231643979437649,0.0001001189011731185,62,0.0,200,5.456595420837402,0.0,7.649075999330172,35.55377969068351,64.39183977817339,2.976930711121961
63,63,63,0.0,0.00017565261805430055,95.1580595747714,12800000,50,821.1884349422832,45.83602415250447,603.327841945899,0.0,3.3672605587816387,0.0,3.5086679448495453,0.0,50,44.80750781235896,45.83602415250448,0.0,95.1580595747714,821.1884349422832,105.28811093234054,45.83602415250447,63,44.80750781235896,200,12.867313716934751,0.006521181203424931,603.327841945899,0.0,3.5086679448495453,0.0,-0.0006058678263798356,-0.0007815204444341362,63,0.0,200,5.445045471191406,0.0,12.867313716934751,105.28811093234054,45.83602415250448,3.3672605587816387
64,64,64,0.0,0.00047457567416131496,122.86167839554821,13000000,50,802.4418961249572,48.64159219677722,705.0601612965012,0.0,4.580998629220152,0.0,4.319933927701347,0.0,50,46.097129747570236,48.641592196777204,0.0,122.86167839554821,802.4418961249572,107.89977943414405,48.64159219677722,64,46.097129747570236,200,12.046625024918065,0.006710941903293133,705.0601612965012,0.0,4.319933927701347,0.0,-0.002102132188156247,-0.002576707862317562,64,0.0,200,5.389725685119629,0.0,12.046625024918065,107.89977943414405,48.641592196777204,4.580998629220152
65,65,65,0.0,0.0005983461160212755,98.35280434096785,13200000,50,864.2364495114632,31.183592892722704,718.0738005573177,0.0,4.779160494817879,0.0,4.084360946722384,0.0,50,55.795449525152215,31.183592892722686,0.0,98.35280434096785,864.2364495114632,138.1432883558544,31.183592892722704,65,55.795449525152215,200,14.039616059326994,0.006547978613525629,718.0738005573177,0.0,4.084360946722384,0.0,-0.0011954584624618292,-0.0017938045784831047,65,0.0,200,5.360352516174316,0.0,14.039616059326994,138.1432883558544,31.183592892722686,4.779160494817879
66,66,66,0.0,0.0006418499033316039,6.787153110505193,13400000,50,820.2080670637531,15.92189901961079,33.64519924761998,0.0,3.9809518237137906,0.0,4.908052470978541,0.0,50,35.15522227139567,15.921899019610787,0.0,6.787153110505193,820.2080670637531,98.69850535515332,15.92189901961079,66,35.15522227139567,200,8.787821528964287,0.009941504336893559,33.64519924761998,0.0,4.908052470978541,0.0,0.0007308667409233749,8.901683759177104e-05,66,0.0,200,5.380100727081299,0.0,8.787821528964287,98.69850535515332,15.921899019610787,3.9809518237137906
67,67,67,0.0,0.00014653103426098824,170.5570157011831,13600000,50,831.0875575025373,67.19697250424882,807.5136369282363,0.0,2.3413041072443166,0.0,3.683403481374787,0.0,50,25.39553013554405,67.19697250424883,0.0,170.5570157011831,831.0875575025373,81.26768674249064,67.19697250424882,67,25.39553013554405,200,6.501489033004889,0.006281030364334583,807.5136369282363,0.0,3.683403481374787,0.0,-0.0022405623458325863,-0.0023870933800935745,67,0.0,200,5.3424458503723145,0.0,6.501489033004889,81.26768674249064,67.19697250424883,2.3413041072443166
68,68,68,0.0,0.00029095541685819626,156.0724552315247,13800000,50,845.060097801117,69.15258861355355,860.3232724047625,0.0,3.0167632868159995,0.0,4.964931912045029,0.0,50,61.653098631752215,69.15258861355358,0.0,156.0724552315247,845.060097801117,154.14657526917082,69.15258861355355,68,61.653098631752215,200,14.157935672191838,0.009668239392340183,860.3232724047625,0.0,4.964931912045029,0.0,0.0010774923721328378,0.0007865369552746415,68,0.0,200,5.3806681632995605,0.0,14.157935672191838,154.14657526917082,69.15258861355358,3.0167632868159995
69,69,69,0.0,0.0004009085241705179,212.70260621200686,14000000,50,781.9266054771239,103.82545509804322,844.193771482771,0.0,4.212148703501955,0.0,6.085668125912691,0.0,50,66.22152988625513,103.82545509804324,0.0,212.70260621200686,781.9266054771239,155.4477393757332,103.82545509804322,69,66.22152988625513,200,15.964496352291608,0.006532312836498022,844.193771482771,0.0,6.085668125912691,0.0,-0.00220349314622581,-0.002604401670396328,69,0.0,200,5.3295793533325195,0.0,15.964496352291608,155.4477393757332,103.82545509804324,4.212148703501955
70,70,70,0.0,0.0004390416434034705,241.17506763739013,14200000,50,804.7866031178431,139.81202612761138,747.5447740430546,0.0,3.6143415461460076,0.0,5.366858758053024,0.0,50,87.45734560780595,139.81202612761135,0.0,241.17506763739013,804.7866031178431,186.0800968744671,139.81202612761138,70,87.45734560780595,200,18.64112303313084,0.006543436553329229,747.5447740430546,0.0,5.366858758053024,0.0,-0.0012578389141708612,-0.0016968805575743318,70,0.0,200,5.293147563934326,0.0,18.64112303313084,186.0800968744671,139.81202612761135,3.6143415461460076
71,71,71,0.0,0.00022649712627753615,227.3862429247622,14400000,50,804.8178209863847,108.90014550921411,759.5195524975743,0.0,3.5385224882607025,0.0,3.9918385609942466,0.0,50,105.13894190313113,108.90014550921408,0.0,227.3862429247622,804.8178209863847,197.731273390006,108.90014550921411,71,105.13894190313113,200,22.153617514980116,0.006506527774035931,759.5195524975743,0.0,3.9918385609942466,0.0,-0.0009452894446440041,-0.0011717865709215403,71,0.0,200,5.234147071838379,0.0,22.153617514980116,197.731273390006,108.90014550921408,3.5385224882607025
72,72,72,0.0,0.00040674442425370216,226.8549413255761,14600000,50,796.9590835359646,103.00235647265912,791.1288433579053,0.0,3.75053443243375,0.0,5.861216276547612,0.0,50,87.52606804846009,103.00235647265909,0.0,226.8549413255761,796.9590835359646,201.49423681613925,103.00235647265912,72,87.52606804846009,200,16.373493729334587,0.0066650002263486385,791.1288433579053,0.0,5.861216276547612,0.0,-0.001590038649737835,-0.001996783073991537,72,0.0,200,5.174674987792969,0.0,16.373493729334587,201.49423681613925,103.00235647265909,3.75053443243375
73,73,73,0.0,0.0002310156123712659,127.03567129354244,14800000,50,791.7176699742292,60.0736927610972,736.1045900191093,0.0,3.8119972090301495,0.0,6.237496190670658,0.0,50,81.90471696091265,60.07369276109722,0.0,127.03567129354244,791.7176699742292,188.77937230778832,60.0736927610972,73,81.90471696091265,200,16.417668380391746,0.009891604073345661,736.1045900191093,0.0,6.237496190670658,0.0,-0.0009968773229047656,-0.0012278929352760315,73,0.0,200,5.143134593963623,0.0,16.417668380391746,188.77937230778832,60.07369276109722,3.8119972090301495
74,74,74,0.0,0.0008892307232599705,133.08064871730096,15000000,50,813.9392503854829,58.84564514001715,784.2752988745829,0.0,5.633229971470658,0.0,9.404057741381774,0.0,50,85.12147951320796,58.84564514001713,0.0,133.08064871730096,813.9392503854829,186.3768796505304,58.84564514001715,74,85.12147951320796,200,17.967784188592926,0.009909778833389282,784.2752988745829,0.0,9.404057741381774,0.0,0.0012558127054944634,0.0003665819822344929,74,0.0,200,5.1911725997924805,0.0,17.967784188592926,186.3768796505304,58.84564514001713,5.633229971470658
75,75,75,0.0,0.0008239034505095333,82.72924005027609,15200000,50,846.0874895354943,36.47872224637977,567.0037156068626,0.0,3.9050046546196184,0.0,4.7963317839943365,0.0,50,61.91755001750144,36.478722246379746,0.0,82.72924005027609,846.0874895354943,135.78333830250102,36.47872224637977,75,61.91755001750144,200,15.588284199601603,0.009919648990035057,567.0037156068626,0.0,4.7963317839943365,0.0,0.0012241515796631575,0.0004002481291536242,75,0.0,200,5.240680694580078,0.0,15.588284199601603,135.78333830250102,36.478722246379746,3.9050046546196184
76,76,76,0.0,0.00029958200684632175,131.39135944012463,15400000,50,861.7012041141847,52.39507167258185,859.7270924038711,0.0,4.59945340454165,0.0,3.8790378519189015,0.0,50,80.33754339555873,52.39507167258184,0.0,131.39135944012463,861.7012041141847,170.7438669594508,52.39507167258185,76,80.33754339555873,200,17.405639366451304,0.009660555049777031,859.7270924038711,0.0,3.8790378519189015,0.0,0.0003181727370247245,1.8590730178402737e-05,76,0.0,200,5.271330833435059,0.0,17.405639366451304,170.7438669594508,52.39507167258184,4.59945340454165
77,77,77,0.0,0.0007858567405492067,68.35496962315004,15600000,50,814.1436365847931,35.84375683848284,471.7950999817067,0.0,4.1072896619574255,0.0,8.456721699582616,0.0,50,56.110731300512334,35.843756838482825,0.0,68.35496962315004,814.1436365847931,125.59217537206636,35.84375683848284,77,56.110731300512334,200,14.723623975426216,0.006516424473375082,471.7950999817067,0.0,8.456721699582616,0.0,-0.002414663787931204,-0.0032005205284804106,77,0.0,200,5.214089393615723,0.0,14.723623975426216,125.59217537206636,35.843756838482825,4.1072896619574255
78,78,78,0.0,0.0016213970957323909,9.51103507231204,15800000,50,684.9820033306501,20.154769077306028,56.14423151478911,0.0,5.369396516277964,0.0,3.7084357883805046,0.0,50,33.60021380775322,20.15476907730603,0.0,9.51103507231204,684.9820033306501,64.84424856150173,20.154769077306028,78,33.60021380775322,200,10.27940653228459,0.009723355993628502,56.14423151478911,0.0,3.7084357883805046,0.0,0.002462243428453803,0.0008408463327214122,78,0.0,200,5.2874369621276855,0.0,10.27940653228459,64.84424856150173,20.15476907730603,5.369396516277964
79,79,79,0.0,0.0007182774716056883,42.00636077198262,16000000,50,884.7239891733979,28.7294821769467,281.39393754542533,0.0,4.957936796256514,0.0,5.129876561044813,0.0,50,52.4187671363118,28.72948217694669,0.0,42.00636077198262,884.7239891733979,125.65537310597433,28.7294821769467,79,52.4187671363118,200,13.049363620728906,0.006446365267038345,281.39393754542533,0.0,5.129876561044813,0.0,6.927165668457747e-05,-0.0006490058149211109,79,0.0,200,5.290863037109375,0.0,13.049363620728906,125.65537310597433,28.72948217694669,4.957936796256514
80,80,80,0.0,0.001050345366820693,37.36616455587037,16200000,50,940.2641411316291,27.909782383846785,254.4703649939805,0.0,5.813834579933997,0.0,6.064045857054302,0.0,50,48.03895793411273,27.909782383846792,0.0,37.36616455587037,940.2641411316291,143.23199392848082,27.909782383846785,80,48.03895793411273,200,10.799923502944841,0.006579408887773752,254.4703649939805,0.0,6.064045857054302,0.0,-0.0015241147484630346,-0.0025744601152837276,80,0.0,200,5.256702423095703,0.0,10.799923502944841,143.23199392848082,27.909782383846792,5.813834579933997
